SpineBase:6.185837,-1.405172,25.49864,0,0,0|SpineMid:6.0165,1.552524,25.63705,0,0,0|Neck:5.822181,4.426625,25.65211,0,0,0|Head:5.521405,5.938458,25.38957,0,0,0|ShoulderLeft:4.303239,3.483463,26.31622,0,0,0|ElbowLeft:3.948079,1.455235,26.48213,0,0,0|WristLeft:5.294214,1.830875,24.00098,0,0,0|HandLeft:5.819364,1.843452,23.26439,0,0,0|ShoulderRight:7.413491,3.518927,25.13581,0,0,0|ElbowRight:8.291508,1.651822,24.81286,0,0,0|WristRight:6.569409,1.52369,23.56319,0,0,0|HandRight:6.050277,1.708584,23.30087,0,0,0|HipLeft:5.408711,-1.414538,25.34264,0,0,0|KneeLeft:5.738385,-5.673031,25.23087,0,0,0|AnkleLeft:5.784904,-9.216499,25.35582,0,0,0|FootLeft:5.333766,-9.554098,23.96776,0,0,0|HipRight:6.791358,-1.356614,24.94817,0,0,0|KneeRight:7.357237,-5.844595,24.81681,0,0,0|AnkleRight:7.885894,-9.231476,24.87161,0,0,0|FootRight:8.078441,-9.980305,24.07354,0,0,0|SpineShoulder:5.875425,3.719589,25.67067,0,0,0|HandTipLeft:5.98264,1.747448,23.06675,0,0,0|ThumbLeft:5.617349,1.620979,22.924,0,0,0|HandTipRight:5.629841,1.75467,23.05466,0,0,0|ThumbRight:5.861156,2.11106,23.181,0,0,0|
SpineBase:6.286687,-1.46989,24.3113,0,0,0|SpineMid:6.258703,1.495599,24.18082,0,0,0|Neck:6.191746,4.400004,23.91528,0,0,0|Head:5.801659,5.753418,23.7189,0,0,0|ShoulderLeft:4.682034,3.526299,24.74041,0,0,0|ElbowLeft:3.861058,1.658554,25.00142,0,0,0|WristLeft:5.158241,1.819611,22.4775,0,0,0|HandLeft:5.67165,1.74466,21.51817,0,0,0|ShoulderRight:7.4824,3.529343,23.09076,0,0,0|ElbowRight:7.614172,1.96165,21.60262,0,0,0|WristRight:5.538311,1.802355,21.5201,0,0,0|HandRight:4.684637,1.766857,21.54574,0,0,0|HipLeft:5.526156,-1.478735,24.22512,0,0,0|KneeLeft:4.650988,-5.177217,23.32757,0,0,0|AnkleLeft:5.074066,-8.899289,24.42264,0,0,0|FootLeft:4.464152,-9.273097,23.1259,0,0,0|HipRight:6.879062,-1.422947,23.67717,0,0,0|KneeRight:7.151711,-5.556001,22.77095,0,0,0|AnkleRight:7.750504,-9.3051,23.32981,0,0,0|FootRight:7.103964,-9.672533,22.04534,0,0,0|SpineShoulder:6.216133,3.682818,24.00478,0,0,0|HandTipLeft:6.126114,1.743952,21.19296,0,0,0|ThumbLeft:4.917851,1.768446,21.2825,0,0,0|HandTipRight:4.042805,1.779263,21.53362,0,0,0|ThumbRight:4.244344,1.49119,21.64333,0,0,0|
SpineBase:6.286687,-1.46989,24.3113,0,0,0|SpineMid:6.258703,1.495599,24.18082,0,0,0|Neck:6.191746,4.400004,23.91528,0,0,0|Head:5.801659,5.753418,23.7189,0,0,0|ShoulderLeft:4.682034,3.526299,24.74041,0,0,0|ElbowLeft:3.861058,1.658554,25.00142,0,0,0|WristLeft:5.158241,1.819611,22.4775,0,0,0|HandLeft:5.67165,1.74466,21.51817,0,0,0|ShoulderRight:7.4824,3.529343,23.09076,0,0,0|ElbowRight:7.614172,1.96165,21.60262,0,0,0|WristRight:5.538311,1.802355,21.5201,0,0,0|HandRight:4.684637,1.766857,21.54574,0,0,0|HipLeft:5.526156,-1.478735,24.22512,0,0,0|KneeLeft:4.650988,-5.177217,23.32757,0,0,0|AnkleLeft:5.074066,-8.899289,24.42264,0,0,0|FootLeft:4.464152,-9.273097,23.1259,0,0,0|HipRight:6.879062,-1.422947,23.67717,0,0,0|KneeRight:7.151711,-5.556001,22.77095,0,0,0|AnkleRight:7.750504,-9.3051,23.32981,0,0,0|FootRight:7.103964,-9.672533,22.04534,0,0,0|SpineShoulder:6.216133,3.682818,24.00478,0,0,0|HandTipLeft:6.126114,1.743952,21.19296,0,0,0|ThumbLeft:4.917851,1.768446,21.2825,0,0,0|HandTipRight:4.042805,1.779263,21.53362,0,0,0|ThumbRight:4.244344,1.49119,21.64333,0,0,0|
SpineBase:6.305836,-1.449292,24.2911,0,0,0|SpineMid:6.245752,1.540469,24.15834,0,0,0|Neck:6.124828,4.480424,23.89121,0,0,0|Head:5.747607,5.809734,23.78175,0,0,0|ShoulderLeft:4.621068,3.384511,24.64493,0,0,0|ElbowLeft:3.535841,1.690433,25.02671,0,0,0|WristLeft:4.05062,1.566874,22.22365,0,0,0|HandLeft:4.473909,1.676614,21.73237,0,0,0|ShoulderRight:7.411877,3.568638,23.02305,0,0,0|ElbowRight:7.428926,2.118745,21.40269,0,0,0|WristRight:5.389437,1.783434,21.5498,0,0,0|HandRight:4.478114,1.692093,21.74988,0,0,0|HipLeft:5.54073,-1.468475,24.22407,0,0,0|KneeLeft:4.6169,-5.156798,23.32676,0,0,0|AnkleLeft:4.889097,-8.945617,24.25694,0,0,0|FootLeft:4.418216,-9.766259,23.79972,0,0,0|HipRight:6.898009,-1.385473,23.63022,0,0,0|KneeRight:7.137694,-5.456941,22.76804,0,0,0|AnkleRight:7.740819,-9.288735,23.32846,0,0,0|FootRight:7.098975,-9.659937,22.04337,0,0,0|SpineShoulder:6.164362,3.755164,23.98014,0,0,0|HandTipLeft:4.93131,1.700015,21.49147,0,0,0|ThumbLeft:4.066022,1.657148,21.57333,0,0,0|HandTipRight:3.807678,1.595259,21.87128,0,0,0|ThumbRight:4.163334,1.534186,21.545,0,0,0|
SpineBase:6.305836,-1.449292,24.2911,0,0,0|SpineMid:6.245752,1.540469,24.15834,0,0,0|Neck:6.124828,4.480424,23.89121,0,0,0|Head:5.747607,5.809734,23.78175,0,0,0|ShoulderLeft:4.621068,3.384511,24.64493,0,0,0|ElbowLeft:3.535841,1.690433,25.02671,0,0,0|WristLeft:4.05062,1.566874,22.22365,0,0,0|HandLeft:4.473909,1.676614,21.73237,0,0,0|ShoulderRight:7.411877,3.568638,23.02305,0,0,0|ElbowRight:7.428926,2.118745,21.40269,0,0,0|WristRight:5.389437,1.783434,21.5498,0,0,0|HandRight:4.478114,1.692093,21.74988,0,0,0|HipLeft:5.54073,-1.468475,24.22407,0,0,0|KneeLeft:4.6169,-5.156798,23.32676,0,0,0|AnkleLeft:4.889097,-8.945617,24.25694,0,0,0|FootLeft:4.418216,-9.766259,23.79972,0,0,0|HipRight:6.898009,-1.385473,23.63022,0,0,0|KneeRight:7.137694,-5.456941,22.76804,0,0,0|AnkleRight:7.740819,-9.288735,23.32846,0,0,0|FootRight:7.098975,-9.659937,22.04337,0,0,0|SpineShoulder:6.164362,3.755164,23.98014,0,0,0|HandTipLeft:4.93131,1.700015,21.49147,0,0,0|ThumbLeft:4.066022,1.657148,21.57333,0,0,0|HandTipRight:3.807678,1.595259,21.87128,0,0,0|ThumbRight:4.163334,1.534186,21.545,0,0,0|
SpineBase:6.305836,-1.449292,24.2911,0,0,0|SpineMid:6.245752,1.540469,24.15834,0,0,0|Neck:6.124828,4.480424,23.89121,0,0,0|Head:5.747607,5.809734,23.78175,0,0,0|ShoulderLeft:4.621068,3.384511,24.64493,0,0,0|ElbowLeft:3.535841,1.690433,25.02671,0,0,0|WristLeft:4.05062,1.566874,22.22365,0,0,0|HandLeft:4.473909,1.676614,21.73237,0,0,0|ShoulderRight:7.411877,3.568638,23.02305,0,0,0|ElbowRight:7.428926,2.118745,21.40269,0,0,0|WristRight:5.389437,1.783434,21.5498,0,0,0|HandRight:4.478114,1.692093,21.74988,0,0,0|HipLeft:5.54073,-1.468475,24.22407,0,0,0|KneeLeft:4.6169,-5.156798,23.32676,0,0,0|AnkleLeft:4.889097,-8.945617,24.25694,0,0,0|FootLeft:4.418216,-9.766259,23.79972,0,0,0|HipRight:6.898009,-1.385473,23.63022,0,0,0|KneeRight:7.137694,-5.456941,22.76804,0,0,0|AnkleRight:7.740819,-9.288735,23.32846,0,0,0|FootRight:7.098975,-9.659937,22.04337,0,0,0|SpineShoulder:6.164362,3.755164,23.98014,0,0,0|HandTipLeft:4.93131,1.700015,21.49147,0,0,0|ThumbLeft:4.066022,1.657148,21.57333,0,0,0|HandTipRight:3.807678,1.595259,21.87128,0,0,0|ThumbRight:4.163334,1.534186,21.545,0,0,0|
SpineBase:6.310877,-1.400884,24.2339,0,0,0|SpineMid:6.188833,1.634349,24.13465,0,0,0|Neck:6.002626,4.611912,23.92076,0,0,0|Head:5.558557,5.904834,23.92715,0,0,0|ShoulderLeft:4.764382,3.221742,25.12966,0,0,0|ElbowLeft:3.003956,2.109354,25.13418,0,0,0|WristLeft:3.400658,3.251116,23.39252,0,0,0|HandLeft:3.778337,3.636263,22.54057,0,0,0|ShoulderRight:6.899943,3.835327,22.68316,0,0,0|ElbowRight:7.048979,2.3085,21.14869,0,0,0|WristRight:5.147388,1.733749,21.6576,0,0,0|HandRight:4.34996,1.615056,22.24803,0,0,0|HipLeft:5.648112,-1.451132,24.26057,0,0,0|KneeLeft:4.419323,-5.198473,23.3829,0,0,0|AnkleLeft:4.166821,-9.079722,23.72512,0,0,0|FootLeft:3.4375,-9.72168,23.18359,0,0,0|HipRight:6.753906,-1.252956,23.39882,0,0,0|KneeRight:7.107818,-5.368289,22.74638,0,0,0|AnkleRight:7.718894,-9.197213,23.31817,0,0,0|FootRight:6.801998,-9.59038,22.26218,0,0,0|SpineShoulder:6.057047,3.879113,23.99456,0,0,0|HandTipLeft:4.029121,3.761863,22.21678,0,0,0|ThumbLeft:3.457982,3.549857,22.36735,0,0,0|HandTipRight:3.814161,1.273075,22.67595,0,0,0|ThumbRight:3.80709,1.06227,22.52333,0,0,0|
SpineBase:6.310877,-1.400884,24.2339,0,0,0|SpineMid:6.188833,1.634349,24.13465,0,0,0|Neck:6.002626,4.611912,23.92076,0,0,0|Head:5.558557,5.904834,23.92715,0,0,0|ShoulderLeft:4.764382,3.221742,25.12966,0,0,0|ElbowLeft:3.003956,2.109354,25.13418,0,0,0|WristLeft:3.400658,3.251116,23.39252,0,0,0|HandLeft:3.778337,3.636263,22.54057,0,0,0|ShoulderRight:6.899943,3.835327,22.68316,0,0,0|ElbowRight:7.048979,2.3085,21.14869,0,0,0|WristRight:5.147388,1.733749,21.6576,0,0,0|HandRight:4.34996,1.615056,22.24803,0,0,0|HipLeft:5.648112,-1.451132,24.26057,0,0,0|KneeLeft:4.419323,-5.198473,23.3829,0,0,0|AnkleLeft:4.166821,-9.079722,23.72512,0,0,0|FootLeft:3.4375,-9.72168,23.18359,0,0,0|HipRight:6.753906,-1.252956,23.39882,0,0,0|KneeRight:7.107818,-5.368289,22.74638,0,0,0|AnkleRight:7.718894,-9.197213,23.31817,0,0,0|FootRight:6.801998,-9.59038,22.26218,0,0,0|SpineShoulder:6.057047,3.879113,23.99456,0,0,0|HandTipLeft:4.029121,3.761863,22.21678,0,0,0|ThumbLeft:3.457982,3.549857,22.36735,0,0,0|HandTipRight:3.814161,1.273075,22.67595,0,0,0|ThumbRight:3.80709,1.06227,22.52333,0,0,0|
SpineBase:6.278307,-1.406303,24.19771,0,0,0|SpineMid:6.131928,1.650986,24.12689,0,0,0|Neck:5.920991,4.646183,23.94629,0,0,0|Head:5.461752,5.896449,23.99553,0,0,0|ShoulderLeft:4.751428,3.231808,25.13668,0,0,0|ElbowLeft:2.824907,2.429713,25.05962,0,0,0|WristLeft:3.239575,3.318169,23.1727,0,0,0|HandLeft:3.345498,3.504865,22.43387,0,0,0|ShoulderRight:6.809995,3.824751,22.67834,0,0,0|ElbowRight:6.903069,2.422433,21.01603,0,0,0|WristRight:4.998427,1.815816,21.88847,0,0,0|HandRight:4.24499,1.601574,22.51606,0,0,0|HipLeft:5.647736,-1.461376,24.26773,0,0,0|KneeLeft:4.349994,-5.219588,23.40589,0,0,0|AnkleLeft:3.821089,-9.018994,23.51458,0,0,0|FootLeft:2.929688,-9.707031,22.92969,0,0,0|HipRight:6.673347,-1.265227,23.3153,0,0,0|KneeRight:7.076383,-5.348163,22.71576,0,0,0|AnkleRight:7.705853,-9.169442,23.31148,0,0,0|FootRight:6.774786,-9.564262,22.27229,0,0,0|SpineShoulder:5.980848,3.908941,24.0112,0,0,0|HandTipLeft:3.557596,3.55473,22.07196,0,0,0|ThumbLeft:3.234919,3.357865,22.01889,0,0,0|HandTipRight:3.763113,1.289688,22.96604,0,0,0|ThumbRight:3.944301,1.136631,22.78667,0,0,0|
SpineBase:6.278307,-1.406303,24.19771,0,0,0|SpineMid:6.131928,1.650986,24.12689,0,0,0|Neck:5.920991,4.646183,23.94629,0,0,0|Head:5.461752,5.896449,23.99553,0,0,0|ShoulderLeft:4.751428,3.231808,25.13668,0,0,0|ElbowLeft:2.824907,2.429713,25.05962,0,0,0|WristLeft:3.239575,3.318169,23.1727,0,0,0|HandLeft:3.345498,3.504865,22.43387,0,0,0|ShoulderRight:6.809995,3.824751,22.67834,0,0,0|ElbowRight:6.903069,2.422433,21.01603,0,0,0|WristRight:4.998427,1.815816,21.88847,0,0,0|HandRight:4.24499,1.601574,22.51606,0,0,0|HipLeft:5.647736,-1.461376,24.26773,0,0,0|KneeLeft:4.349994,-5.219588,23.40589,0,0,0|AnkleLeft:3.821089,-9.018994,23.51458,0,0,0|FootLeft:2.929688,-9.707031,22.92969,0,0,0|HipRight:6.673347,-1.265227,23.3153,0,0,0|KneeRight:7.076383,-5.348163,22.71576,0,0,0|AnkleRight:7.705853,-9.169442,23.31148,0,0,0|FootRight:6.774786,-9.564262,22.27229,0,0,0|SpineShoulder:5.980848,3.908941,24.0112,0,0,0|HandTipLeft:3.557596,3.55473,22.07196,0,0,0|ThumbLeft:3.234919,3.357865,22.01889,0,0,0|HandTipRight:3.763113,1.289688,22.96604,0,0,0|ThumbRight:3.944301,1.136631,22.78667,0,0,0|
SpineBase:6.278307,-1.406303,24.19771,0,0,0|SpineMid:6.131928,1.650986,24.12689,0,0,0|Neck:5.920991,4.646183,23.94629,0,0,0|Head:5.461752,5.896449,23.99553,0,0,0|ShoulderLeft:4.751428,3.231808,25.13668,0,0,0|ElbowLeft:2.824907,2.429713,25.05962,0,0,0|WristLeft:3.239575,3.318169,23.1727,0,0,0|HandLeft:3.345498,3.504865,22.43387,0,0,0|ShoulderRight:6.809995,3.824751,22.67834,0,0,0|ElbowRight:6.903069,2.422433,21.01603,0,0,0|WristRight:4.998427,1.815816,21.88847,0,0,0|HandRight:4.24499,1.601574,22.51606,0,0,0|HipLeft:5.647736,-1.461376,24.26773,0,0,0|KneeLeft:4.349994,-5.219588,23.40589,0,0,0|AnkleLeft:3.821089,-9.018994,23.51458,0,0,0|FootLeft:2.929688,-9.707031,22.92969,0,0,0|HipRight:6.673347,-1.265227,23.3153,0,0,0|KneeRight:7.076383,-5.348163,22.71576,0,0,0|AnkleRight:7.705853,-9.169442,23.31148,0,0,0|FootRight:6.774786,-9.564262,22.27229,0,0,0|SpineShoulder:5.980848,3.908941,24.0112,0,0,0|HandTipLeft:3.557596,3.55473,22.07196,0,0,0|ThumbLeft:3.234919,3.357865,22.01889,0,0,0|HandTipRight:3.763113,1.289688,22.96604,0,0,0|ThumbRight:3.944301,1.136631,22.78667,0,0,0|
SpineBase:6.055885,-1.520605,24.13664,0,0,0|SpineMid:5.888636,1.570469,24.13367,0,0,0|Neck:5.683484,4.575167,24.00836,0,0,0|Head:5.245095,5.804726,24.08458,0,0,0|ShoulderLeft:4.430421,3.416911,25.37663,0,0,0|ElbowLeft:2.670658,2.296958,25.30008,0,0,0|WristLeft:2.571209,2.769804,22.8664,0,0,0|HandLeft:2.532826,2.864329,22.21626,0,0,0|ShoulderRight:6.199346,3.630012,22.62532,0,0,0|ElbowRight:6.678352,2.373855,20.91865,0,0,0|WristRight:4.923856,1.878162,21.89896,0,0,0|HandRight:4.242746,1.801257,22.67178,0,0,0|HipLeft:5.547644,-1.592951,24.28877,0,0,0|KneeLeft:4.177762,-5.495536,23.46711,0,0,0|AnkleLeft:3.213854,-9.266665,23.39569,0,0,0|FootLeft:2.44225,-9.757373,22.67578,0,0,0|HipRight:6.369676,-1.376421,23.24158,0,0,0|KneeRight:6.9441,-5.477331,22.57021,0,0,0|AnkleRight:7.691157,-9.249722,23.28539,0,0,0|FootRight:6.680257,-9.649493,22.35485,0,0,0|SpineShoulder:5.740185,3.836572,24.06137,0,0,0|HandTipLeft:2.572722,2.859905,21.96954,0,0,0|ThumbLeft:2.180113,2.86281,22.24214,0,0,0|HandTipRight:3.775885,1.565955,23.16669,0,0,0|ThumbRight:4.06763,1.790296,22.41483,0,0,0|
SpineBase:6.055885,-1.520605,24.13664,0,0,0|SpineMid:5.888636,1.570469,24.13367,0,0,0|Neck:5.683484,4.575167,24.00836,0,0,0|Head:5.245095,5.804726,24.08458,0,0,0|ShoulderLeft:4.430421,3.416911,25.37663,0,0,0|ElbowLeft:2.670658,2.296958,25.30008,0,0,0|WristLeft:2.571209,2.769804,22.8664,0,0,0|HandLeft:2.532826,2.864329,22.21626,0,0,0|ShoulderRight:6.199346,3.630012,22.62532,0,0,0|ElbowRight:6.678352,2.373855,20.91865,0,0,0|WristRight:4.923856,1.878162,21.89896,0,0,0|HandRight:4.242746,1.801257,22.67178,0,0,0|HipLeft:5.547644,-1.592951,24.28877,0,0,0|KneeLeft:4.177762,-5.495536,23.46711,0,0,0|AnkleLeft:3.213854,-9.266665,23.39569,0,0,0|FootLeft:2.44225,-9.757373,22.67578,0,0,0|HipRight:6.369676,-1.376421,23.24158,0,0,0|KneeRight:6.9441,-5.477331,22.57021,0,0,0|AnkleRight:7.691157,-9.249722,23.28539,0,0,0|FootRight:6.680257,-9.649493,22.35485,0,0,0|SpineShoulder:5.740185,3.836572,24.06137,0,0,0|HandTipLeft:2.572722,2.859905,21.96954,0,0,0|ThumbLeft:2.180113,2.86281,22.24214,0,0,0|HandTipRight:3.775885,1.565955,23.16669,0,0,0|ThumbRight:4.06763,1.790296,22.41483,0,0,0|
SpineBase:6.055885,-1.520605,24.13664,0,0,0|SpineMid:5.888636,1.570469,24.13367,0,0,0|Neck:5.683484,4.575167,24.00836,0,0,0|Head:5.245095,5.804726,24.08458,0,0,0|ShoulderLeft:4.430421,3.416911,25.37663,0,0,0|ElbowLeft:2.670658,2.296958,25.30008,0,0,0|WristLeft:2.571209,2.769804,22.8664,0,0,0|HandLeft:2.532826,2.864329,22.21626,0,0,0|ShoulderRight:6.199346,3.630012,22.62532,0,0,0|ElbowRight:6.678352,2.373855,20.91865,0,0,0|WristRight:4.923856,1.878162,21.89896,0,0,0|HandRight:4.242746,1.801257,22.67178,0,0,0|HipLeft:5.547644,-1.592951,24.28877,0,0,0|KneeLeft:4.177762,-5.495536,23.46711,0,0,0|AnkleLeft:3.213854,-9.266665,23.39569,0,0,0|FootLeft:2.44225,-9.757373,22.67578,0,0,0|HipRight:6.369676,-1.376421,23.24158,0,0,0|KneeRight:6.9441,-5.477331,22.57021,0,0,0|AnkleRight:7.691157,-9.249722,23.28539,0,0,0|FootRight:6.680257,-9.649493,22.35485,0,0,0|SpineShoulder:5.740185,3.836572,24.06137,0,0,0|HandTipLeft:2.572722,2.859905,21.96954,0,0,0|ThumbLeft:2.180113,2.86281,22.24214,0,0,0|HandTipRight:3.775885,1.565955,23.16669,0,0,0|ThumbRight:4.06763,1.790296,22.41483,0,0,0|
SpineBase:5.929889,-1.675074,24.0851,0,0,0|SpineMid:5.745024,1.437516,24.13249,0,0,0|Neck:5.522252,4.452632,24.05527,0,0,0|Head:5.105559,5.683822,24.11331,0,0,0|ShoulderLeft:4.25114,3.343238,25.39331,0,0,0|ElbowLeft:2.514715,2.194602,25.36623,0,0,0|WristLeft:2.323799,2.341013,22.9275,0,0,0|HandLeft:2.288043,2.390585,22.2914,0,0,0|ShoulderRight:6.053236,3.447675,22.59404,0,0,0|ElbowRight:6.534744,2.23614,20.8544,0,0,0|WristRight:4.877017,1.868954,21.92829,0,0,0|HandRight:4.254874,1.936102,22.67212,0,0,0|HipLeft:5.415361,-1.777735,24.23224,0,0,0|KneeLeft:4.173979,-5.494331,23.4666,0,0,0|AnkleLeft:3.118231,-9.231332,23.34882,0,0,0|FootLeft:2.372207,-9.765862,22.65707,0,0,0|HipRight:6.263528,-1.515377,23.21667,0,0,0|KneeRight:6.767344,-5.509732,22.40692,0,0,0|AnkleRight:7.633825,-9.240728,23.18172,0,0,0|FootRight:6.623273,-9.638504,22.24987,0,0,0|SpineShoulder:5.583568,3.71193,24.09626,0,0,0|HandTipLeft:2.288964,2.331132,22.02026,0,0,0|ThumbLeft:1.913272,2.460403,22.14857,0,0,0|HandTipRight:3.709312,1.77771,23.25764,0,0,0|ThumbRight:3.965355,1.820363,22.46667,0,0,0|
SpineBase:5.929889,-1.675074,24.0851,0,0,0|SpineMid:5.745024,1.437516,24.13249,0,0,0|Neck:5.522252,4.452632,24.05527,0,0,0|Head:5.105559,5.683822,24.11331,0,0,0|ShoulderLeft:4.25114,3.343238,25.39331,0,0,0|ElbowLeft:2.514715,2.194602,25.36623,0,0,0|WristLeft:2.323799,2.341013,22.9275,0,0,0|HandLeft:2.288043,2.390585,22.2914,0,0,0|ShoulderRight:6.053236,3.447675,22.59404,0,0,0|ElbowRight:6.534744,2.23614,20.8544,0,0,0|WristRight:4.877017,1.868954,21.92829,0,0,0|HandRight:4.254874,1.936102,22.67212,0,0,0|HipLeft:5.415361,-1.777735,24.23224,0,0,0|KneeLeft:4.173979,-5.494331,23.4666,0,0,0|AnkleLeft:3.118231,-9.231332,23.34882,0,0,0|FootLeft:2.372207,-9.765862,22.65707,0,0,0|HipRight:6.263528,-1.515377,23.21667,0,0,0|KneeRight:6.767344,-5.509732,22.40692,0,0,0|AnkleRight:7.633825,-9.240728,23.18172,0,0,0|FootRight:6.623273,-9.638504,22.24987,0,0,0|SpineShoulder:5.583568,3.71193,24.09626,0,0,0|HandTipLeft:2.288964,2.331132,22.02026,0,0,0|ThumbLeft:1.913272,2.460403,22.14857,0,0,0|HandTipRight:3.709312,1.77771,23.25764,0,0,0|ThumbRight:3.965355,1.820363,22.46667,0,0,0|
SpineBase:5.711021,-1.904157,24.02741,0,0,0|SpineMid:5.529893,1.203218,24.09248,0,0,0|Neck:5.317734,4.21933,24.02949,0,0,0|Head:4.80645,5.41766,24.13364,0,0,0|ShoulderLeft:4.175033,3.317103,25.37957,0,0,0|ElbowLeft:2.334469,1.767562,25.52814,0,0,0|WristLeft:2.257099,1.423343,22.69443,0,0,0|HandLeft:2.293753,1.427588,22.54883,0,0,0|ShoulderRight:5.934411,3.158727,22.61484,0,0,0|ElbowRight:6.205747,1.71942,21.01275,0,0,0|WristRight:4.128771,1.976544,22.41991,0,0,0|HandRight:3.664723,2.252976,22.77054,0,0,0|HipLeft:5.209432,-1.994734,24.13692,0,0,0|KneeLeft:3.946813,-5.815561,23.36262,0,0,0|AnkleLeft:3.16167,-9.231344,23.31612,0,0,0|FootLeft:2.52599,-9.925282,22.79118,0,0,0|HipRight:6.04136,-1.758381,23.20989,0,0,0|KneeRight:6.503862,-5.609106,22.24984,0,0,0|AnkleRight:7.542744,-9.257638,23.01668,0,0,0|FootRight:6.530046,-9.652945,22.08787,0,0,0|SpineShoulder:5.375813,3.477853,24.06772,0,0,0|HandTipLeft:2.324933,1.164857,22.11209,0,0,0|ThumbLeft:1.956554,1.332628,22.426,0,0,0|HandTipRight:3.339905,2.38078,23.11346,0,0,0|ThumbRight:3.574319,2.004006,22.47143,0,0,0|
SpineBase:5.711021,-1.904157,24.02741,0,0,0|SpineMid:5.529893,1.203218,24.09248,0,0,0|Neck:5.317734,4.21933,24.02949,0,0,0|Head:4.80645,5.41766,24.13364,0,0,0|ShoulderLeft:4.175033,3.317103,25.37957,0,0,0|ElbowLeft:2.334469,1.767562,25.52814,0,0,0|WristLeft:2.257099,1.423343,22.69443,0,0,0|HandLeft:2.293753,1.427588,22.54883,0,0,0|ShoulderRight:5.934411,3.158727,22.61484,0,0,0|ElbowRight:6.205747,1.71942,21.01275,0,0,0|WristRight:4.128771,1.976544,22.41991,0,0,0|HandRight:3.664723,2.252976,22.77054,0,0,0|HipLeft:5.209432,-1.994734,24.13692,0,0,0|KneeLeft:3.946813,-5.815561,23.36262,0,0,0|AnkleLeft:3.16167,-9.231344,23.31612,0,0,0|FootLeft:2.52599,-9.925282,22.79118,0,0,0|HipRight:6.04136,-1.758381,23.20989,0,0,0|KneeRight:6.503862,-5.609106,22.24984,0,0,0|AnkleRight:7.542744,-9.257638,23.01668,0,0,0|FootRight:6.530046,-9.652945,22.08787,0,0,0|SpineShoulder:5.375813,3.477853,24.06772,0,0,0|HandTipLeft:2.324933,1.164857,22.11209,0,0,0|ThumbLeft:1.956554,1.332628,22.426,0,0,0|HandTipRight:3.339905,2.38078,23.11346,0,0,0|ThumbRight:3.574319,2.004006,22.47143,0,0,0|
SpineBase:5.593118,-2.009755,23.98204,0,0,0|SpineMid:5.356048,1.048615,24.07785,0,0,0|Neck:5.081077,4.004944,24.05842,0,0,0|Head:4.644083,5.327869,24.10909,0,0,0|ShoulderLeft:4.087788,3.215014,25.30741,0,0,0|ElbowLeft:2.378324,1.283161,25.6055,0,0,0|WristLeft:2.601999,0.9840993,22.77522,0,0,0|HandLeft:2.521844,1.072221,22.69932,0,0,0|ShoulderRight:5.90209,3.035501,22.62741,0,0,0|ElbowRight:5.777212,1.389481,21.22435,0,0,0|WristRight:4.018971,1.980262,22.32419,0,0,0|HandRight:3.324895,2.341326,22.71459,0,0,0|HipLeft:5.070953,-2.103809,24.07643,0,0,0|KneeLeft:3.804578,-5.818954,23.28569,0,0,0|AnkleLeft:3.202668,-9.231426,23.27633,0,0,0|FootLeft:2.524137,-9.906254,22.81424,0,0,0|HipRight:5.94805,-1.855789,23.179,0,0,0|KneeRight:6.367783,-5.703864,22.22064,0,0,0|AnkleRight:7.524776,-9.24487,22.98079,0,0,0|FootRight:6.529985,-9.641603,22.02753,0,0,0|SpineShoulder:5.155191,3.279195,24.08462,0,0,0|HandTipLeft:2.438533,0.7497449,22.32214,0,0,0|ThumbLeft:2.208422,0.9031978,22.535,0,0,0|HandTipRight:2.833273,2.522694,23.25294,0,0,0|ThumbRight:3.206033,2.125929,22.44666,0,0,0|
SpineBase:5.593118,-2.009755,23.98204,0,0,0|SpineMid:5.356048,1.048615,24.07785,0,0,0|Neck:5.081077,4.004944,24.05842,0,0,0|Head:4.644083,5.327869,24.10909,0,0,0|ShoulderLeft:4.087788,3.215014,25.30741,0,0,0|ElbowLeft:2.378324,1.283161,25.6055,0,0,0|WristLeft:2.601999,0.9840993,22.77522,0,0,0|HandLeft:2.521844,1.072221,22.69932,0,0,0|ShoulderRight:5.90209,3.035501,22.62741,0,0,0|ElbowRight:5.777212,1.389481,21.22435,0,0,0|WristRight:4.018971,1.980262,22.32419,0,0,0|HandRight:3.324895,2.341326,22.71459,0,0,0|HipLeft:5.070953,-2.103809,24.07643,0,0,0|KneeLeft:3.804578,-5.818954,23.28569,0,0,0|AnkleLeft:3.202668,-9.231426,23.27633,0,0,0|FootLeft:2.524137,-9.906254,22.81424,0,0,0|HipRight:5.94805,-1.855789,23.179,0,0,0|KneeRight:6.367783,-5.703864,22.22064,0,0,0|AnkleRight:7.524776,-9.24487,22.98079,0,0,0|FootRight:6.529985,-9.641603,22.02753,0,0,0|SpineShoulder:5.155191,3.279195,24.08462,0,0,0|HandTipLeft:2.438533,0.7497449,22.32214,0,0,0|ThumbLeft:2.208422,0.9031978,22.535,0,0,0|HandTipRight:2.833273,2.522694,23.25294,0,0,0|ThumbRight:3.206033,2.125929,22.44666,0,0,0|
