SpineBase:-5.191155,-3.497181,24.86474,0,0,0|SpineMid:-5.6145,-0.5700053,25.47195,0,0,0|Neck:-6.000458,2.225456,25.90307,0,0,0|Head:-5.465246,3.538002,25.69328,0,0,0|ShoulderLeft:-6.427669,1.426952,24.56529,0,0,0|ElbowLeft:-6.354913,0.3617737,22.38191,0,0,0|WristLeft:-4.487772,-0.6452508,22.32536,0,0,0|HandLeft:-4.086548,-0.9725144,22.66088,0,0,0|ShoulderRight:-4.339924,0.1388128,25.95489,0,0,0|ElbowRight:-2.331783,-0.1751022,25.17159,0,0,0|WristRight:-4.07404,0.6781129,24.29856,0,0,0|HandRight:-4.555398,1.107025,23.75609,0,0,0|HipLeft:-5.665262,-3.278661,24.14951,0,0,0|KneeLeft:-5.401865,-6.503532,23.58187,0,0,0|AnkleLeft:-5.613442,-9.566725,24.51086,0,0,0|FootLeft:-4.821006,-9.818328,23.41713,0,0,0|HipRight:-4.555214,-3.631285,24.8924,0,0,0|KneeRight:-3.411785,-6.255577,24.14696,0,0,0|AnkleRight:-3.312403,-9.323682,24.44201,0,0,0|FootRight:-2.548346,-9.57597,23.34286,0,0,0|SpineShoulder:-5.91058,1.543601,25.82354,0,0,0|HandTipLeft:-3.681005,-1.314222,22.70409,0,0,0|ThumbLeft:-4.028966,-1.29926,22.82572,0,0,0|HandTipRight:-5.094128,1.334963,23.4495,0,0,0|ThumbRight:-4.669063,1.190885,23.222,0,0,0|
SpineBase:-4.945925,-3.176658,25.02512,0,0,0|SpineMid:-5.185067,-0.1943155,25.31332,0,0,0|Neck:-5.447454,2.746126,25.5011,0,0,0|Head:-4.943119,4.062361,25.50015,0,0,0|ShoulderLeft:-6.287113,2.016011,23.83714,0,0,0|ElbowLeft:-5.231723,1.089095,22.1006,0,0,0|WristLeft:-3.1196,1.124275,22.17664,0,0,0|HandLeft:-2.502011,0.3552737,22.64067,0,0,0|ShoulderRight:-3.804189,1.081007,25.59972,0,0,0|ElbowRight:-2.249585,-0.3650758,25.36044,0,0,0|WristRight:-2.476241,0.4586966,23.13794,0,0,0|HandRight:-2.533934,0.1382172,22.50829,0,0,0|HipLeft:-5.491957,-3.034619,24.18656,0,0,0|KneeLeft:-5.453436,-5.942336,23.96475,0,0,0|AnkleLeft:-5.974592,-9.504936,24.55537,0,0,0|FootLeft:-5.62757,-10.30174,24.30259,0,0,0|HipRight:-4.268145,-3.23427,25.19006,0,0,0|KneeRight:-3.768824,-6.504358,24.78329,0,0,0|AnkleRight:-3.577854,-9.286206,24.76025,0,0,0|FootRight:-2.811288,-9.935972,24.27825,0,0,0|SpineShoulder:-5.387908,2.014038,25.47801,0,0,0|HandTipLeft:-2.294107,0.3609864,22.75251,0,0,0|ThumbLeft:-2.613869,0.3232657,22.308,0,0,0|HandTipRight:-2.568325,0.07349144,22.27545,0,0,0|ThumbRight:-2.234421,0.09423576,22.25462,0,0,0|
SpineBase:-4.945925,-3.176658,25.02512,0,0,0|SpineMid:-5.185067,-0.1943155,25.31332,0,0,0|Neck:-5.447454,2.746126,25.5011,0,0,0|Head:-4.943119,4.062361,25.50015,0,0,0|ShoulderLeft:-6.287113,2.016011,23.83714,0,0,0|ElbowLeft:-5.231723,1.089095,22.1006,0,0,0|WristLeft:-3.1196,1.124275,22.17664,0,0,0|HandLeft:-2.502011,0.3552737,22.64067,0,0,0|ShoulderRight:-3.804189,1.081007,25.59972,0,0,0|ElbowRight:-2.249585,-0.3650758,25.36044,0,0,0|WristRight:-2.476241,0.4586966,23.13794,0,0,0|HandRight:-2.533934,0.1382172,22.50829,0,0,0|HipLeft:-5.491957,-3.034619,24.18656,0,0,0|KneeLeft:-5.453436,-5.942336,23.96475,0,0,0|AnkleLeft:-5.974592,-9.504936,24.55537,0,0,0|FootLeft:-5.62757,-10.30174,24.30259,0,0,0|HipRight:-4.268145,-3.23427,25.19006,0,0,0|KneeRight:-3.768824,-6.504358,24.78329,0,0,0|AnkleRight:-3.577854,-9.286206,24.76025,0,0,0|FootRight:-2.811288,-9.935972,24.27825,0,0,0|SpineShoulder:-5.387908,2.014038,25.47801,0,0,0|HandTipLeft:-2.294107,0.3609864,22.75251,0,0,0|ThumbLeft:-2.613869,0.3232657,22.308,0,0,0|HandTipRight:-2.568325,0.07349144,22.27545,0,0,0|ThumbRight:-2.234421,0.09423576,22.25462,0,0,0|
SpineBase:-4.990488,-3.222117,25.02239,0,0,0|SpineMid:-5.219119,-0.2005851,25.31724,0,0,0|Neck:-5.461333,2.751232,25.50284,0,0,0|Head:-4.963984,4.063353,25.4841,0,0,0|ShoulderLeft:-6.321783,1.824223,23.84749,0,0,0|ElbowLeft:-5.036822,1.262021,22.10735,0,0,0|WristLeft:-3.034133,0.854862,22.55778,0,0,0|HandLeft:-2.963812,1.579193,23.49279,0,0,0|ShoulderRight:-3.815769,1.075346,25.59486,0,0,0|ElbowRight:-2.075203,-0.142169,25.51805,0,0,0|WristRight:-3.093906,0.06760215,23.1932,0,0,0|HandRight:-3.368428,-0.134909,22.82471,0,0,0|HipLeft:-5.546683,-3.096283,24.21734,0,0,0|KneeLeft:-5.53526,-5.932146,24.01577,0,0,0|AnkleLeft:-6.036154,-9.539691,24.59721,0,0,0|FootLeft:-5.68292,-10.3347,24.3446,0,0,0|HipRight:-4.306765,-3.276198,25.1533,0,0,0|KneeRight:-3.800315,-6.494665,24.79651,0,0,0|AnkleRight:-3.527022,-9.39924,24.80362,0,0,0|FootRight:-2.836783,-9.664327,23.64638,0,0,0|SpineShoulder:-5.404217,2.01825,25.47953,0,0,0|HandTipLeft:-2.640679,1.825575,23.64701,0,0,0|ThumbLeft:-2.703027,1.83453,23.3525,0,0,0|HandTipRight:-3.4755,-0.2526378,22.57246,0,0,0|ThumbRight:-3.165481,-0.3772001,22.34667,0,0,0|
SpineBase:-4.990488,-3.222117,25.02239,0,0,0|SpineMid:-5.219119,-0.2005851,25.31724,0,0,0|Neck:-5.461333,2.751232,25.50284,0,0,0|Head:-4.963984,4.063353,25.4841,0,0,0|ShoulderLeft:-6.321783,1.824223,23.84749,0,0,0|ElbowLeft:-5.036822,1.262021,22.10735,0,0,0|WristLeft:-3.034133,0.854862,22.55778,0,0,0|HandLeft:-2.963812,1.579193,23.49279,0,0,0|ShoulderRight:-3.815769,1.075346,25.59486,0,0,0|ElbowRight:-2.075203,-0.142169,25.51805,0,0,0|WristRight:-3.093906,0.06760215,23.1932,0,0,0|HandRight:-3.368428,-0.134909,22.82471,0,0,0|HipLeft:-5.546683,-3.096283,24.21734,0,0,0|KneeLeft:-5.53526,-5.932146,24.01577,0,0,0|AnkleLeft:-6.036154,-9.539691,24.59721,0,0,0|FootLeft:-5.68292,-10.3347,24.3446,0,0,0|HipRight:-4.306765,-3.276198,25.1533,0,0,0|KneeRight:-3.800315,-6.494665,24.79651,0,0,0|AnkleRight:-3.527022,-9.39924,24.80362,0,0,0|FootRight:-2.836783,-9.664327,23.64638,0,0,0|SpineShoulder:-5.404217,2.01825,25.47953,0,0,0|HandTipLeft:-2.640679,1.825575,23.64701,0,0,0|ThumbLeft:-2.703027,1.83453,23.3525,0,0,0|HandTipRight:-3.4755,-0.2526378,22.57246,0,0,0|ThumbRight:-3.165481,-0.3772001,22.34667,0,0,0|
SpineBase:-4.988508,-3.246634,25.00918,0,0,0|SpineMid:-5.227561,-0.2128029,25.31285,0,0,0|Neck:-5.470304,2.745014,25.50151,0,0,0|Head:-5.007495,3.98932,25.46203,0,0,0|ShoulderLeft:-6.327021,1.828112,23.84929,0,0,0|ElbowLeft:-4.964618,1.26691,22.17144,0,0,0|WristLeft:-2.864735,1.432368,23.09539,0,0,0|HandLeft:-2.540033,1.519272,23.3637,0,0,0|ShoulderRight:-3.817138,1.071547,25.59192,0,0,0|ElbowRight:-2.293555,-0.3972675,25.60865,0,0,0|WristRight:-3.579232,0.203481,23.34882,0,0,0|HandRight:-3.967396,0.03873704,23.11867,0,0,0|HipLeft:-5.54791,-3.120335,24.22646,0,0,0|KneeLeft:-5.518715,-6.448444,23.98404,0,0,0|AnkleLeft:-6.022627,-9.536674,24.59656,0,0,0|FootLeft:-5.678439,-10.33475,24.33796,0,0,0|HipRight:-4.295451,-3.307616,25.09329,0,0,0|KneeRight:-3.754765,-6.46189,24.7402,0,0,0|AnkleRight:-3.491701,-9.413937,24.7942,0,0,0|FootRight:-2.802574,-9.678315,23.63618,0,0,0|SpineShoulder:-5.413088,2.011695,25.47745,0,0,0|HandTipLeft:-2.118528,1.559882,23.68406,0,0,0|ThumbLeft:-2.315408,1.739249,23.175,0,0,0|HandTipRight:-4.06846,-0.05825102,22.80285,0,0,0|ThumbRight:-3.664023,0.09912293,22.75143,0,0,0|
SpineBase:-4.988508,-3.246634,25.00918,0,0,0|SpineMid:-5.227561,-0.2128029,25.31285,0,0,0|Neck:-5.470304,2.745014,25.50151,0,0,0|Head:-5.007495,3.98932,25.46203,0,0,0|ShoulderLeft:-6.327021,1.828112,23.84929,0,0,0|ElbowLeft:-4.964618,1.26691,22.17144,0,0,0|WristLeft:-2.864735,1.432368,23.09539,0,0,0|HandLeft:-2.540033,1.519272,23.3637,0,0,0|ShoulderRight:-3.817138,1.071547,25.59192,0,0,0|ElbowRight:-2.293555,-0.3972675,25.60865,0,0,0|WristRight:-3.579232,0.203481,23.34882,0,0,0|HandRight:-3.967396,0.03873704,23.11867,0,0,0|HipLeft:-5.54791,-3.120335,24.22646,0,0,0|KneeLeft:-5.518715,-6.448444,23.98404,0,0,0|AnkleLeft:-6.022627,-9.536674,24.59656,0,0,0|FootLeft:-5.678439,-10.33475,24.33796,0,0,0|HipRight:-4.295451,-3.307616,25.09329,0,0,0|KneeRight:-3.754765,-6.46189,24.7402,0,0,0|AnkleRight:-3.491701,-9.413937,24.7942,0,0,0|FootRight:-2.802574,-9.678315,23.63618,0,0,0|SpineShoulder:-5.413088,2.011695,25.47745,0,0,0|HandTipLeft:-2.118528,1.559882,23.68406,0,0,0|ThumbLeft:-2.315408,1.739249,23.175,0,0,0|HandTipRight:-4.06846,-0.05825102,22.80285,0,0,0|ThumbRight:-3.664023,0.09912293,22.75143,0,0,0|
SpineBase:-4.988508,-3.246634,25.00918,0,0,0|SpineMid:-5.227561,-0.2128029,25.31285,0,0,0|Neck:-5.470304,2.745014,25.50151,0,0,0|Head:-5.007495,3.98932,25.46203,0,0,0|ShoulderLeft:-6.327021,1.828112,23.84929,0,0,0|ElbowLeft:-4.964618,1.26691,22.17144,0,0,0|WristLeft:-2.864735,1.432368,23.09539,0,0,0|HandLeft:-2.540033,1.519272,23.3637,0,0,0|ShoulderRight:-3.817138,1.071547,25.59192,0,0,0|ElbowRight:-2.293555,-0.3972675,25.60865,0,0,0|WristRight:-3.579232,0.203481,23.34882,0,0,0|HandRight:-3.967396,0.03873704,23.11867,0,0,0|HipLeft:-5.54791,-3.120335,24.22646,0,0,0|KneeLeft:-5.518715,-6.448444,23.98404,0,0,0|AnkleLeft:-6.022627,-9.536674,24.59656,0,0,0|FootLeft:-5.678439,-10.33475,24.33796,0,0,0|HipRight:-4.295451,-3.307616,25.09329,0,0,0|KneeRight:-3.754765,-6.46189,24.7402,0,0,0|AnkleRight:-3.491701,-9.413937,24.7942,0,0,0|FootRight:-2.802574,-9.678315,23.63618,0,0,0|SpineShoulder:-5.413088,2.011695,25.47745,0,0,0|HandTipLeft:-2.118528,1.559882,23.68406,0,0,0|ThumbLeft:-2.315408,1.739249,23.175,0,0,0|HandTipRight:-4.06846,-0.05825102,22.80285,0,0,0|ThumbRight:-3.664023,0.09912293,22.75143,0,0,0|
SpineBase:-4.859519,-3.560324,24.88483,0,0,0|SpineMid:-5.26905,-0.4086858,25.2504,0,0,0|Neck:-5.633692,2.614933,25.47371,0,0,0|Head:-5.06675,3.724122,25.42294,0,0,0|ShoulderLeft:-6.393787,1.42879,23.90005,0,0,0|ElbowLeft:-4.419045,1.136307,22.36209,0,0,0|WristLeft:-2.433697,0.6150827,22.7653,0,0,0|HandLeft:-2.197989,0.518186,22.92923,0,0,0|ShoulderRight:-3.946931,0.9476826,25.55244,0,0,0|ElbowRight:-2.508574,-0.6083281,25.52574,0,0,0|WristRight:-3.61018,-0.01268153,23.42746,0,0,0|HandRight:-3.925658,-0.3832804,22.91991,0,0,0|HipLeft:-5.456428,-3.453015,24.09952,0,0,0|KneeLeft:-5.38691,-6.542086,23.84871,0,0,0|AnkleLeft:-5.962338,-9.558629,24.55674,0,0,0|FootLeft:-5.66499,-10.36502,24.34108,0,0,0|HipRight:-4.130897,-3.575394,24.98735,0,0,0|KneeRight:-3.259575,-6.419649,24.34618,0,0,0|AnkleRight:-3.205442,-9.206486,24.56976,0,0,0|FootRight:-2.538948,-9.464655,23.39307,0,0,0|SpineShoulder:-5.543959,1.872124,25.44138,0,0,0|HandTipLeft:-1.670142,0.2565147,22.9845,0,0,0|ThumbLeft:-2.314104,0.7431226,22.45727,0,0,0|HandTipRight:-4.115196,-0.4453605,22.63565,0,0,0|ThumbRight:-3.822408,-0.3552453,22.48503,0,0,0|
SpineBase:-4.859519,-3.560324,24.88483,0,0,0|SpineMid:-5.26905,-0.4086858,25.2504,0,0,0|Neck:-5.633692,2.614933,25.47371,0,0,0|Head:-5.06675,3.724122,25.42294,0,0,0|ShoulderLeft:-6.393787,1.42879,23.90005,0,0,0|ElbowLeft:-4.419045,1.136307,22.36209,0,0,0|WristLeft:-2.433697,0.6150827,22.7653,0,0,0|HandLeft:-2.197989,0.518186,22.92923,0,0,0|ShoulderRight:-3.946931,0.9476826,25.55244,0,0,0|ElbowRight:-2.508574,-0.6083281,25.52574,0,0,0|WristRight:-3.61018,-0.01268153,23.42746,0,0,0|HandRight:-3.925658,-0.3832804,22.91991,0,0,0|HipLeft:-5.456428,-3.453015,24.09952,0,0,0|KneeLeft:-5.38691,-6.542086,23.84871,0,0,0|AnkleLeft:-5.962338,-9.558629,24.55674,0,0,0|FootLeft:-5.66499,-10.36502,24.34108,0,0,0|HipRight:-4.130897,-3.575394,24.98735,0,0,0|KneeRight:-3.259575,-6.419649,24.34618,0,0,0|AnkleRight:-3.205442,-9.206486,24.56976,0,0,0|FootRight:-2.538948,-9.464655,23.39307,0,0,0|SpineShoulder:-5.543959,1.872124,25.44138,0,0,0|HandTipLeft:-1.670142,0.2565147,22.9845,0,0,0|ThumbLeft:-2.314104,0.7431226,22.45727,0,0,0|HandTipRight:-4.115196,-0.4453605,22.63565,0,0,0|ThumbRight:-3.822408,-0.3552453,22.48503,0,0,0|
SpineBase:-4.80756,-3.621044,24.84701,0,0,0|SpineMid:-5.260114,-0.474362,25.21886,0,0,0|Neck:-5.664635,2.560913,25.45271,0,0,0|Head:-5.047694,3.649199,25.42854,0,0,0|ShoulderLeft:-6.392841,1.314789,23.92481,0,0,0|ElbowLeft:-4.545863,1.094035,22.38406,0,0,0|WristLeft:-2.49983,0.07621245,22.63718,0,0,0|HandLeft:-2.171547,-0.1548932,22.75047,0,0,0|ShoulderRight:-3.975993,0.8911985,25.52841,0,0,0|ElbowRight:-2.705083,-0.8044999,25.46929,0,0,0|WristRight:-3.374277,0.3590181,22.88421,0,0,0|HandRight:-3.916535,0.8313146,22.21001,0,0,0|HipLeft:-5.416922,-3.517673,24.06581,0,0,0|KneeLeft:-5.29209,-6.568979,23.79258,0,0,0|AnkleLeft:-5.939851,-9.5779,24.53313,0,0,0|FootLeft:-5.654854,-10.38549,24.32832,0,0,0|HipRight:-4.066365,-3.628117,24.94537,0,0,0|KneeRight:-3.06161,-6.306857,24.16652,0,0,0|AnkleRight:-3.147848,-9.308918,24.50142,0,0,0|FootRight:-2.490973,-9.563824,23.31817,0,0,0|SpineShoulder:-5.566729,1.814902,25.41763,0,0,0|HandTipLeft:-1.864565,-0.5348329,22.80571,0,0,0|ThumbLeft:-1.961655,0.02862019,22.57579,0,0,0|HandTipRight:-4.355878,1.013338,21.94297,0,0,0|ThumbRight:-3.859691,1.14987,22.11913,0,0,0|
SpineBase:-4.80756,-3.621044,24.84701,0,0,0|SpineMid:-5.260114,-0.474362,25.21886,0,0,0|Neck:-5.664635,2.560913,25.45271,0,0,0|Head:-5.047694,3.649199,25.42854,0,0,0|ShoulderLeft:-6.392841,1.314789,23.92481,0,0,0|ElbowLeft:-4.545863,1.094035,22.38406,0,0,0|WristLeft:-2.49983,0.07621245,22.63718,0,0,0|HandLeft:-2.171547,-0.1548932,22.75047,0,0,0|ShoulderRight:-3.975993,0.8911985,25.52841,0,0,0|ElbowRight:-2.705083,-0.8044999,25.46929,0,0,0|WristRight:-3.374277,0.3590181,22.88421,0,0,0|HandRight:-3.916535,0.8313146,22.21001,0,0,0|HipLeft:-5.416922,-3.517673,24.06581,0,0,0|KneeLeft:-5.29209,-6.568979,23.79258,0,0,0|AnkleLeft:-5.939851,-9.5779,24.53313,0,0,0|FootLeft:-5.654854,-10.38549,24.32832,0,0,0|HipRight:-4.066365,-3.628117,24.94537,0,0,0|KneeRight:-3.06161,-6.306857,24.16652,0,0,0|AnkleRight:-3.147848,-9.308918,24.50142,0,0,0|FootRight:-2.490973,-9.563824,23.31817,0,0,0|SpineShoulder:-5.566729,1.814902,25.41763,0,0,0|HandTipLeft:-1.864565,-0.5348329,22.80571,0,0,0|ThumbLeft:-1.961655,0.02862019,22.57579,0,0,0|HandTipRight:-4.355878,1.013338,21.94297,0,0,0|ThumbRight:-3.859691,1.14987,22.11913,0,0,0|
SpineBase:-4.745215,-3.701972,24.80744,0,0,0|SpineMid:-5.220006,-0.570255,25.19704,0,0,0|Neck:-5.652194,2.471617,25.45363,0,0,0|Head:-5.062917,3.584606,25.44345,0,0,0|ShoulderLeft:-6.3558,1.272074,23.93404,0,0,0|ElbowLeft:-4.676892,1.011475,22.34044,0,0,0|WristLeft:-2.591724,-0.4731561,22.5882,0,0,0|HandLeft:-2.431233,-0.6997039,22.65003,0,0,0|ShoulderRight:-3.961439,0.8002651,25.52741,0,0,0|ElbowRight:-2.126448,-0.2286625,25.05757,0,0,0|WristRight:-2.953072,0.4169047,22.33743,0,0,0|HandRight:-4.209359,0.7922268,18.89271,0,0,0|HipLeft:-5.354994,-3.608834,24.04147,0,0,0|KneeLeft:-5.253691,-6.574076,23.75223,0,0,0|AnkleLeft:-5.930275,-9.594092,24.51972,0,0,0|FootLeft:-5.232565,-9.846658,23.34744,0,0,0|HipRight:-4.004239,-3.696699,24.89072,0,0,0|KneeRight:-2.948696,-6.265429,24.07038,0,0,0|AnkleRight:-3.046479,-9.406003,24.37974,0,0,0|FootRight:-2.38429,-9.657866,23.20123,0,0,0|SpineShoulder:-5.54894,1.722901,25.41268,0,0,0|HandTipLeft:-2.305845,-1.117301,22.78452,0,0,0|ThumbLeft:-2.166574,-0.5472321,22.43625,0,0,0|HandTipRight:-4.644838,0.974026,18.62629,0,0,0|ThumbRight:-4.142609,1.109864,18.80383,0,0,0|
SpineBase:-4.745215,-3.701972,24.80744,0,0,0|SpineMid:-5.220006,-0.570255,25.19704,0,0,0|Neck:-5.652194,2.471617,25.45363,0,0,0|Head:-5.062917,3.584606,25.44345,0,0,0|ShoulderLeft:-6.3558,1.272074,23.93404,0,0,0|ElbowLeft:-4.676892,1.011475,22.34044,0,0,0|WristLeft:-2.591724,-0.4731561,22.5882,0,0,0|HandLeft:-2.431233,-0.6997039,22.65003,0,0,0|ShoulderRight:-3.961439,0.8002651,25.52741,0,0,0|ElbowRight:-2.126448,-0.2286625,25.05757,0,0,0|WristRight:-2.953072,0.4169047,22.33743,0,0,0|HandRight:-4.209359,0.7922268,18.89271,0,0,0|HipLeft:-5.354994,-3.608834,24.04147,0,0,0|KneeLeft:-5.253691,-6.574076,23.75223,0,0,0|AnkleLeft:-5.930275,-9.594092,24.51972,0,0,0|FootLeft:-5.232565,-9.846658,23.34744,0,0,0|HipRight:-4.004239,-3.696699,24.89072,0,0,0|KneeRight:-2.948696,-6.265429,24.07038,0,0,0|AnkleRight:-3.046479,-9.406003,24.37974,0,0,0|FootRight:-2.38429,-9.657866,23.20123,0,0,0|SpineShoulder:-5.54894,1.722901,25.41268,0,0,0|HandTipLeft:-2.305845,-1.117301,22.78452,0,0,0|ThumbLeft:-2.166574,-0.5472321,22.43625,0,0,0|HandTipRight:-4.644838,0.974026,18.62629,0,0,0|ThumbRight:-4.142609,1.109864,18.80383,0,0,0|
SpineBase:-4.745215,-3.701972,24.80744,0,0,0|SpineMid:-5.220006,-0.570255,25.19704,0,0,0|Neck:-5.652194,2.471617,25.45363,0,0,0|Head:-5.062917,3.584606,25.44345,0,0,0|ShoulderLeft:-6.3558,1.272074,23.93404,0,0,0|ElbowLeft:-4.676892,1.011475,22.34044,0,0,0|WristLeft:-2.591724,-0.4731561,22.5882,0,0,0|HandLeft:-2.431233,-0.6997039,22.65003,0,0,0|ShoulderRight:-3.961439,0.8002651,25.52741,0,0,0|ElbowRight:-2.126448,-0.2286625,25.05757,0,0,0|WristRight:-2.953072,0.4169047,22.33743,0,0,0|HandRight:-4.209359,0.7922268,18.89271,0,0,0|HipLeft:-5.354994,-3.608834,24.04147,0,0,0|KneeLeft:-5.253691,-6.574076,23.75223,0,0,0|AnkleLeft:-5.930275,-9.594092,24.51972,0,0,0|FootLeft:-5.232565,-9.846658,23.34744,0,0,0|HipRight:-4.004239,-3.696699,24.89072,0,0,0|KneeRight:-2.948696,-6.265429,24.07038,0,0,0|AnkleRight:-3.046479,-9.406003,24.37974,0,0,0|FootRight:-2.38429,-9.657866,23.20123,0,0,0|SpineShoulder:-5.54894,1.722901,25.41268,0,0,0|HandTipLeft:-2.305845,-1.117301,22.78452,0,0,0|ThumbLeft:-2.166574,-0.5472321,22.43625,0,0,0|HandTipRight:-4.644838,0.974026,18.62629,0,0,0|ThumbRight:-4.142609,1.109864,18.80383,0,0,0|
SpineBase:-4.618197,-3.433884,24.84828,0,0,0|SpineMid:-5.075012,-0.4731318,25.25479,0,0,0|Neck:-5.459031,2.410574,25.54175,0,0,0|Head:-5.057933,3.587099,25.45309,0,0,0|ShoulderLeft:-6.31115,1.364665,23.96011,0,0,0|ElbowLeft:-5.076974,0.8214194,22.17656,0,0,0|WristLeft:-3.425174,-0.2446048,21.29395,0,0,0|HandLeft:-3.603068,-0.4225129,22.48148,0,0,0|ShoulderRight:-4.207602,0.8651254,26.14243,0,0,0|ElbowRight:-2.505071,-0.06573207,25.12418,0,0,0|WristRight:-4.034838,0.3546306,22.68864,0,0,0|HandRight:-4.285462,0.196005,22.0145,0,0,0|HipLeft:-5.037103,-3.252012,23.6931,0,0,0|KneeLeft:-5.228529,-6.516652,23.71016,0,0,0|AnkleLeft:-5.907833,-9.576073,24.48707,0,0,0|FootLeft:-5.045314,-9.833365,23.46482,0,0,0|HipRight:-4.005695,-3.430022,25.39569,0,0,0|KneeRight:-2.826865,-6.223268,23.96674,0,0,0|AnkleRight:-2.639691,-9.109996,24.05711,0,0,0|FootRight:-1.817213,-9.368334,23.02748,0,0,0|SpineShoulder:-5.372894,1.702756,25.49013,0,0,0|HandTipLeft:-3.246165,-0.5325597,22.48682,0,0,0|ThumbLeft:-3.171859,-0.2940816,21.97728,0,0,0|HandTipRight:-4.773034,0.4735954,21.59054,0,0,0|ThumbRight:-4.396472,0.8323655,21.79715,0,0,0|
SpineBase:-4.618197,-3.433884,24.84828,0,0,0|SpineMid:-5.075012,-0.4731318,25.25479,0,0,0|Neck:-5.459031,2.410574,25.54175,0,0,0|Head:-5.057933,3.587099,25.45309,0,0,0|ShoulderLeft:-6.31115,1.364665,23.96011,0,0,0|ElbowLeft:-5.076974,0.8214194,22.17656,0,0,0|WristLeft:-3.425174,-0.2446048,21.29395,0,0,0|HandLeft:-3.603068,-0.4225129,22.48148,0,0,0|ShoulderRight:-4.207602,0.8651254,26.14243,0,0,0|ElbowRight:-2.505071,-0.06573207,25.12418,0,0,0|WristRight:-4.034838,0.3546306,22.68864,0,0,0|HandRight:-4.285462,0.196005,22.0145,0,0,0|HipLeft:-5.037103,-3.252012,23.6931,0,0,0|KneeLeft:-5.228529,-6.516652,23.71016,0,0,0|AnkleLeft:-5.907833,-9.576073,24.48707,0,0,0|FootLeft:-5.045314,-9.833365,23.46482,0,0,0|HipRight:-4.005695,-3.430022,25.39569,0,0,0|KneeRight:-2.826865,-6.223268,23.96674,0,0,0|AnkleRight:-2.639691,-9.109996,24.05711,0,0,0|FootRight:-1.817213,-9.368334,23.02748,0,0,0|SpineShoulder:-5.372894,1.702756,25.49013,0,0,0|HandTipLeft:-3.246165,-0.5325597,22.48682,0,0,0|ThumbLeft:-3.171859,-0.2940816,21.97728,0,0,0|HandTipRight:-4.773034,0.4735954,21.59054,0,0,0|ThumbRight:-4.396472,0.8323655,21.79715,0,0,0|
SpineBase:-4.618197,-3.433884,24.84828,0,0,0|SpineMid:-5.075012,-0.4731318,25.25479,0,0,0|Neck:-5.459031,2.410574,25.54175,0,0,0|Head:-5.057933,3.587099,25.45309,0,0,0|ShoulderLeft:-6.31115,1.364665,23.96011,0,0,0|ElbowLeft:-5.076974,0.8214194,22.17656,0,0,0|WristLeft:-3.425174,-0.2446048,21.29395,0,0,0|HandLeft:-3.603068,-0.4225129,22.48148,0,0,0|ShoulderRight:-4.207602,0.8651254,26.14243,0,0,0|ElbowRight:-2.505071,-0.06573207,25.12418,0,0,0|WristRight:-4.034838,0.3546306,22.68864,0,0,0|HandRight:-4.285462,0.196005,22.0145,0,0,0|HipLeft:-5.037103,-3.252012,23.6931,0,0,0|KneeLeft:-5.228529,-6.516652,23.71016,0,0,0|AnkleLeft:-5.907833,-9.576073,24.48707,0,0,0|FootLeft:-5.045314,-9.833365,23.46482,0,0,0|HipRight:-4.005695,-3.430022,25.39569,0,0,0|KneeRight:-2.826865,-6.223268,23.96674,0,0,0|AnkleRight:-2.639691,-9.109996,24.05711,0,0,0|FootRight:-1.817213,-9.368334,23.02748,0,0,0|SpineShoulder:-5.372894,1.702756,25.49013,0,0,0|HandTipLeft:-3.246165,-0.5325597,22.48682,0,0,0|ThumbLeft:-3.171859,-0.2940816,21.97728,0,0,0|HandTipRight:-4.773034,0.4735954,21.59054,0,0,0|ThumbRight:-4.396472,0.8323655,21.79715,0,0,0|
SpineBase:-4.618197,-3.433884,24.84828,0,0,0|SpineMid:-5.075012,-0.4731318,25.25479,0,0,0|Neck:-5.459031,2.410574,25.54175,0,0,0|Head:-5.057933,3.587099,25.45309,0,0,0|ShoulderLeft:-6.31115,1.364665,23.96011,0,0,0|ElbowLeft:-5.076974,0.8214194,22.17656,0,0,0|WristLeft:-3.425174,-0.2446048,21.29395,0,0,0|HandLeft:-3.603068,-0.4225129,22.48148,0,0,0|ShoulderRight:-4.207602,0.8651254,26.14243,0,0,0|ElbowRight:-2.505071,-0.06573207,25.12418,0,0,0|WristRight:-4.034838,0.3546306,22.68864,0,0,0|HandRight:-4.285462,0.196005,22.0145,0,0,0|HipLeft:-5.037103,-3.252012,23.6931,0,0,0|KneeLeft:-5.228529,-6.516652,23.71016,0,0,0|AnkleLeft:-5.907833,-9.576073,24.48707,0,0,0|FootLeft:-5.045314,-9.833365,23.46482,0,0,0|HipRight:-4.005695,-3.430022,25.39569,0,0,0|KneeRight:-2.826865,-6.223268,23.96674,0,0,0|AnkleRight:-2.639691,-9.109996,24.05711,0,0,0|FootRight:-1.817213,-9.368334,23.02748,0,0,0|SpineShoulder:-5.372894,1.702756,25.49013,0,0,0|HandTipLeft:-3.246165,-0.5325597,22.48682,0,0,0|ThumbLeft:-3.171859,-0.2940816,21.97728,0,0,0|HandTipRight:-4.773034,0.4735954,21.59054,0,0,0|ThumbRight:-4.396472,0.8323655,21.79715,0,0,0|
